dataset,model_type,loss_type,latent_dim,K,n_cells,n_cells_eval,eval_split,n_genes,seed,batch_key,label_key,label_source,external_metrics_enabled,external_metrics_note,data_mode,requested_data_mode,effective_data_mode,backed_fallback_reason,git_commit,fit_formula_name,fit_score_r2,fit_rmse,elbo,silhouette_sampled,silhouette_n_used,silhouette_n_total,centrality_mode,centrality_n_used,centrality_n_total,error,error_type,best_val_loss,total_epochs,peak_cpu_mem_mb,peak_gpu_mem_mb,ari,ami,silhouette,silhouette_kmeans,silhouette_true_labels,reconstruction_loss,centrality_variance,status,runtime_seconds
scvi_pbmc12k,ae,mse,16,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199,1199,full,1199,1199,,none,0.3320333691464552,60,2.0990285873413086,81.919921875,0.6951039321720007,0.7712082671737812,0.3705581724643707,0.3705581724643707,0.3772317171096802,0.3331508571849056,0.0007924546902513122,success,14.772896766662598
scvi_pbmc12k,ae,mse,24,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199,1199,full,1199,1199,,none,0.332392740736811,60,2.1015186309814453,81.935546875,0.6527077390786187,0.7467879047594442,0.37049973011016846,0.37049973011016846,0.39434102177619934,0.331629196015669,0.0007949686979182918,success,14.641185522079468
scvi_pbmc12k,ae,mse,24,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199,1199,full,1199,1199,,none,0.33353341291903255,60,2.094841957092285,81.935546875,0.6942279407946917,0.7609071720234747,0.4032544791698456,0.4032544791698456,0.41415145993232727,0.33472518604233226,0.0007237012058826201,success,14.762693166732788
scvi_pbmc12k,ae,mse,32,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199,1199,full,1199,1199,,none,0.33274821523232095,60,2.0608978271484375,81.951171875,0.6537261131127164,0.7480564565260416,0.37438955903053284,0.37438955903053284,0.42135971784591675,0.3319133556664636,0.0008044860867633387,success,14.451233386993408
scvi_pbmc12k,ae,mse,32,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,1199,1199,full,1199,1199,,none,0.3328142479571628,60,2.0987281799316406,81.951171875,0.7046314670385369,0.7689489730221527,0.3959379494190216,0.3959379494190216,0.40297338366508484,0.3339166682247722,0.0007921822007864995,success,14.797841548919678
scvi_pbmc12k,vae,mse,2,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-0.40335702369171345,False,1199,1199,full,1199,1199,,none,0.4049902147954459,21,2.095388412475586,81.8994140625,0.04496634744598226,0.07634080169680267,0.3237769901752472,0.3237769901752472,-0.10425910353660583,0.40334829081586243,0.0007394200984035106,success,5.831923723220825
scvi_pbmc12k,vae,mse,2,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-0.40406484699328804,False,1199,1199,full,1199,1199,,none,0.4045127369494514,23,2.1045846939086914,81.8994140625,0.0025937784421530496,0.0165935381278068,0.3177410662174225,0.3177410662174225,-0.23172622919082642,0.40406005284605273,0.0007127908776754512,success,6.344627141952515
scvi_pbmc12k,vae,mse,4,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-0.40329528227759165,False,1199,1199,full,1199,1199,,none,0.4049014283827288,30,2.0923728942871094,81.9091796875,0.05968393080545128,0.08426845563416963,0.19919434189796448,0.19919434189796448,-0.15272653102874756,0.40328932487039987,0.0004385095108895907,success,8.02867317199707
scvi_pbmc12k,vae,mse,4,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-0.4041715798972546,False,1199,1199,full,1199,1199,,none,0.4045748698452893,25,2.0967864990234375,81.9091796875,0.002130153921023713,0.01726971184759794,0.19150665402412415,0.19150665402412415,-0.1701533943414688,0.4041591652042176,0.0003339562539621829,success,6.775362730026245
scvi_pbmc12k,vae,mse,8,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-0.40351724768798486,False,1199,1199,full,1199,1199,,none,0.4050531591396714,21,2.112809181213379,81.9287109375,0.028146989800202204,0.03742154279787774,0.16760674118995667,0.16760674118995667,-0.1170089989900589,0.40349211023687026,0.00021852659620054567,success,5.978076457977295
scvi_pbmc12k,vae,mse,8,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-0.4042123020987793,False,1199,1199,full,1199,1199,,none,0.4046687357767708,24,2.1073074340820312,81.9287109375,0.00840899890909833,0.02543777818743697,0.15112526714801788,0.15112526714801788,-0.1386483609676361,0.4042001674829472,0.00020557763004698003,success,6.716619968414307
scvi_pbmc12k,vae,mse,16,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-0.403249871541899,False,1199,1199,full,1199,1199,,none,0.4049310627035343,40,2.110942840576172,81.9677734375,0.022373322947848388,0.02355999227389788,0.15241649746894836,0.15241649746894836,-0.17514760792255402,0.40323408533375493,0.0004191145347982213,success,10.611613988876343
scvi_pbmc12k,vae,mse,16,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-0.4041585904344904,False,1199,1199,full,1199,1199,,none,0.40457127117136304,43,2.130727767944336,81.9677734375,0.016468321759981384,0.034265017060531366,0.22318974137306213,0.22318974137306213,-0.17664054036140442,0.4041487097591037,0.00048734831512711204,success,11.44890022277832
scvi_pbmc12k,vae,mse,24,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-0.4033352213168363,False,1199,1199,full,1199,1199,,none,0.4050552918326368,38,2.1321773529052734,82.0068359375,0.01999584631230851,0.015130988200446416,0.1979263722896576,0.1979263722896576,-0.09861405193805695,0.4033092275274307,0.0004966651208108367,success,10.329635620117188
scvi_pbmc12k,vae,mse,24,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-0.40407235235646927,False,1199,1199,full,1199,1199,,none,0.40457817501978044,45,2.1455907821655273,82.0068359375,0.02100832285566098,0.020270583618569236,0.28061550855636597,0.28061550855636597,-0.1648627668619156,0.4040454987737912,0.00046619972380434804,success,12.131703853607178
scvi_pbmc12k,vae,mse,32,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-0.4032868146399243,False,1199,1199,full,1199,1199,,none,0.4048526211765232,60,2.152144432067871,82.0458984375,0.02469878915873468,0.02972181006030186,0.2674723267555237,0.2674723267555237,-0.10154695808887482,0.40326265663877936,0.0004026397806636181,success,15.845322608947754
scvi_pbmc12k,vae,mse,32,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-0.40429504604713434,False,1199,1199,full,1199,1199,,none,0.40463004624774,48,2.1608829498291016,82.0458984375,0.020300748254515923,0.029034455656634678,0.20834429562091827,0.20834429562091827,-0.15957693755626678,0.40424559939593646,0.0005380313811141551,success,12.911840200424194
