dataset,model_type,loss_type,latent_dim,K,n_cells,n_cells_eval,eval_split,n_genes,seed,batch_key,label_key,label_source,external_metrics_enabled,external_metrics_note,data_mode,git_commit,fit_formula_name,fit_score_r2,fit_rmse,elbo,error,error_type,best_val_loss,total_epochs,peak_cpu_mem_mb,peak_gpu_mem_mb,ari,ami,silhouette,silhouette_kmeans,silhouette_true_labels,reconstruction_loss,centrality_variance,status,runtime_seconds
pbmc3k,vae,zinb,2,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,691.9869945384838,39,2.1023855209350586,84.11669921875,,,0.36560410261154175,0.36560410261154175,,0.34737054352407104,0.002791149076024744,success,4.241437911987305
pbmc3k,vae,zinb,2,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,711.5814145688657,28,2.0791540145874023,84.11669921875,,,0.38506701588630676,0.38506701588630676,,0.3481388840410444,0.003236633456714747,success,2.846912145614624
pbmc3k,vae,zinb,2,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,676.2530793366609,33,2.0848073959350586,84.11669921875,,,0.3574784994125366,0.3574784994125366,,0.342673099482501,0.0032947470968706836,success,3.3991498947143555
pbmc3k,vae,zinb,4,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,688.4134200484665,42,2.087545394897461,84.130859375,,,0.32336243987083435,0.32336243987083435,,0.3495513050644486,0.003045317303258053,success,4.455071926116943
pbmc3k,vae,zinb,4,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,712.4443214699074,22,2.099226951599121,84.130859375,,,0.29802602529525757,0.29802602529525757,,0.3504275315337711,0.0021794301208610087,success,2.3006393909454346
pbmc3k,vae,zinb,4,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,672.716820384838,57,2.107707977294922,84.130859375,,,0.28428688645362854,0.28428688645362854,,0.3409337818622589,0.001948668481476142,success,5.542841911315918
pbmc3k,vae,zinb,6,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,687.3589536313657,46,2.10286808013916,84.14501953125,,,0.3845255672931671,0.3845255672931671,,0.3432589959215235,0.002340927330268678,success,4.655818462371826
pbmc3k,vae,zinb,6,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,711.1529780635127,30,2.072148323059082,84.14501953125,,,0.31004616618156433,0.31004616618156433,,0.34514652336085283,0.00328961724389335,success,3.3292336463928223
pbmc3k,vae,zinb,6,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,677.077497016059,49,2.1000728607177734,84.14501953125,,,0.3253529965877533,0.3253529965877533,,0.34399835842627063,0.003136558582983328,success,4.827606439590454
pbmc3k,vae,zinb,8,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,682.907849573206,77,2.127635955810547,84.1591796875,,,0.28517594933509827,0.28517594933509827,,0.34553802410761514,0.001820799796367797,success,7.468261957168579
pbmc3k,vae,zinb,8,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,707.8364262333623,35,2.08284854888916,84.1591796875,,,0.3176443576812744,0.3176443576812744,,0.34243477163491426,0.003127302685781784,success,3.765751600265503
pbmc3k,vae,zinb,8,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,674.3232335973669,70,2.104954719543457,84.1591796875,,,0.23749719560146332,0.23749719560146332,,0.3407912960758916,0.0028503407628786594,success,6.85486364364624
pbmc3k,vae,zinb,10,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,689.2324960214121,43,2.1087827682495117,84.17333984375,,,0.33124491572380066,0.33124491572380066,,0.3445559135189763,0.0029865415739885382,success,4.47123646736145
pbmc3k,vae,zinb,10,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,708.6101363570602,25,2.076313018798828,84.17333984375,,,0.2946503162384033,0.2946503162384033,,0.34751948294816193,0.0026525579751449143,success,2.6962270736694336
pbmc3k,vae,zinb,10,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,678.721100531684,39,2.0935983657836914,84.17333984375,,,0.3210931718349457,0.3210931718349457,,0.3422662372942324,0.003317568290750978,success,4.051320314407349
pbmc3k,vae,zinb,12,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,681.2161236798322,85,2.1158838272094727,84.1875,,,0.25882190465927124,0.25882190465927124,,0.3441140506002638,0.001723846920552635,success,8.163999319076538
pbmc3k,vae,zinb,12,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,712.4628842954282,28,2.079538345336914,84.1875,,,0.32548439502716064,0.32548439502716064,,0.3468648956881629,0.003014371897301007,success,3.3877203464508057
pbmc3k,vae,zinb,12,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,675.4620863172743,39,2.0969533920288086,84.1875,,,0.33841603994369507,0.33841603994369507,,0.3404844710120448,0.0032691840419829224,success,4.047757387161255
pbmc3k,vae,zinb,16,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,686.9975653754341,53,2.1018686294555664,84.2158203125,,,0.32782354950904846,0.32782354950904846,,0.34443658104649294,0.0034109188983338194,success,5.28395676612854
pbmc3k,vae,zinb,16,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,705.0687576859085,31,2.0731115341186523,84.2158203125,,,0.33613696694374084,0.33613696694374084,,0.34573210544056365,0.0030959362251250133,success,3.3643438816070557
pbmc3k,vae,zinb,16,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,671.5943589952257,82,2.1292457580566406,84.2158203125,,,0.2782740592956543,0.2782740592956543,,0.3404840820365482,0.0028465831955180507,success,7.893630027770996
pbmc3k,vae,zinb,20,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,684.4211638274016,60,2.1199216842651367,84.244140625,,,0.3346826732158661,0.3346826732158661,,0.34356550574302674,0.0024482676267993447,success,6.219214916229248
pbmc3k,vae,zinb,20,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,704.1710245768229,26,2.075408935546875,84.244140625,,,0.29912644624710083,0.29912644624710083,,0.3469974561973854,0.0031433994824821747,success,2.8649847507476807
pbmc3k,vae,zinb,20,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,672.844689489294,70,2.1075239181518555,84.244140625,,,0.25957342982292175,0.25957342982292175,,0.34063435196876524,0.002873284448217996,success,6.831871032714844
pbmc3k,vae,zinb,24,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,684.3718031141493,49,2.117107391357422,84.2724609375,,,0.32984140515327454,0.32984140515327454,,0.34345437244132715,0.0029497718317589615,success,5.073540449142456
pbmc3k,vae,zinb,24,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,702.0711154513889,43,2.083894729614258,84.2724609375,,,0.30180877447128296,0.30180877447128296,,0.34323627838382015,0.0029009342335718684,success,4.378288269042969
pbmc3k,vae,zinb,24,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,672.3919609917534,73,2.1634225845336914,84.2724609375,,,0.2770390212535858,0.2770390212535858,,0.3411727969293241,0.002784210959483728,success,7.261497974395752
pbmc3k,vae,zinb,32,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,682.3951800311053,83,2.116453170776367,84.3291015625,,,0.3003603219985962,0.3003603219985962,,0.34164547015119484,0.0017004233902467697,success,8.006867408752441
pbmc3k,vae,zinb,32,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,707.0434443721065,26,2.106074333190918,84.3291015625,,,0.32127872109413147,0.32127872109413147,,0.34637587467829384,0.003243162848476775,success,2.7080509662628174
pbmc3k,vae,zinb,32,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,673.4020426432292,59,2.1297178268432617,84.3291015625,,,0.36949512362480164,0.36949512362480164,,0.34100377912874574,0.0030897758184312107,success,6.126284122467041
pbmc3k,vae,zinb,48,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,682.0451212565105,70,2.126023292541504,84.4423828125,,,0.30277547240257263,0.30277547240257263,,0.3426782080420741,0.002526329000133386,success,6.9262855052948
pbmc3k,vae,zinb,48,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,703.7740975839121,24,2.0773611068725586,84.4423828125,,,0.32652413845062256,0.32652413845062256,,0.34704833803353485,0.0031626407881229176,success,2.576397180557251
pbmc3k,vae,zinb,48,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,674.193660933883,54,2.1099929809570312,84.4423828125,,,0.3988557457923889,0.3988557457923889,,0.34057988082921065,0.0031631900448950497,success,5.500033617019653
pbmc3k,vae,zinb,64,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,680.7450963903357,92,2.1285524368286133,84.5556640625,,,0.3499429523944855,0.3499429523944855,,0.3406690041224162,0.003239742676670624,success,9.039589405059814
pbmc3k,vae,zinb,64,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,705.0194512261285,29,2.0800600051879883,84.5556640625,,,0.2852870523929596,0.2852870523929596,,0.3458250443140666,0.0032404888877110858,success,3.145803928375244
pbmc3k,vae,zinb,64,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,,,none,673.5768143265335,80,2.1253623962402344,84.5556640625,,,0.3228977918624878,0.3228977918624878,,0.3396446526050568,0.003205534242015398,success,7.751322269439697
pbmc3k,scvi,nb,2,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-676.6273803710938,,none,,100,,,,,0.47313153743743896,0.47313153743743896,,670.0591430664062,0.003429492381469925,success,38.54995799064636
pbmc3k,scvi,nb,2,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-675.6648559570312,,none,,100,,,,,0.4990708529949188,0.4990708529949188,,669.7606201171875,0.003255164977370655,success,21.36037850379944
pbmc3k,scvi,nb,2,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-679.8748779296875,,none,,100,,,,,0.4390329420566559,0.4390329420566559,,673.5330810546875,0.0031849291404109303,success,21.484166383743286
pbmc3k,scvi,nb,4,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-674.9755859375,,none,,100,,,,,0.3555131256580353,0.3555131256580353,,665.5582275390625,0.0033553546275240597,success,21.53794813156128
pbmc3k,scvi,nb,4,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-676.859619140625,,none,,100,,,,,0.36509162187576294,0.36509162187576294,,666.4818115234375,0.003011007765067816,success,21.173524379730225
pbmc3k,scvi,nb,4,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-679.36376953125,,none,,100,,,,,0.31511664390563965,0.31511664390563965,,669.3707885742188,0.0032288769317975123,success,21.213048219680786
pbmc3k,scvi,nb,6,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-680.545654296875,,none,,100,,,,,0.2876083552837372,0.2876083552837372,,667.0474243164062,0.003158456700126005,success,21.285894870758057
pbmc3k,scvi,nb,6,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-679.6565551757812,,none,,100,,,,,0.2769998013973236,0.2769998013973236,,666.0011596679688,0.001640364851881379,success,21.257049322128296
pbmc3k,scvi,nb,6,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-682.37939453125,,none,,100,,,,,0.27616769075393677,0.27616769075393677,,669.2055053710938,0.0026049661313763263,success,20.918604850769043
pbmc3k,scvi,nb,8,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-685.9971923828125,,none,,100,,,,,0.2501507103443146,0.2501507103443146,,669.9297485351562,0.0027620225154753723,success,21.202083110809326
pbmc3k,scvi,nb,8,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-684.6351318359375,,none,,100,,,,,0.2075842171907425,0.2075842171907425,,668.8556518554688,0.00047282825321379906,success,21.202982902526855
pbmc3k,scvi,nb,8,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-685.260986328125,,none,,100,,,,,0.21677584946155548,0.21677584946155548,,670.1402587890625,0.0023357592629071034,success,21.42453646659851
pbmc3k,scvi,nb,10,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-682.3002319335938,,none,,100,,,,,0.2391148954629898,0.2391148954629898,,664.4326782226562,0.0029286382934006405,success,21.40886926651001
pbmc3k,scvi,nb,10,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-683.5130615234375,,none,,100,,,,,0.20413683354854584,0.20413683354854584,,665.82373046875,0.002004536169614657,success,21.346949338912964
pbmc3k,scvi,nb,10,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-686.78564453125,,none,,100,,,,,0.18962402641773224,0.18962402641773224,,668.5693359375,0.0022063913647849104,success,21.319692850112915
pbmc3k,scvi,nb,12,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-682.228515625,,none,,100,,,,,0.2109955996274948,0.2109955996274948,,662.5150756835938,0.0028435437030369997,success,21.37887740135193
pbmc3k,scvi,nb,12,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-683.1494140625,,none,,100,,,,,0.1727609932422638,0.1727609932422638,,663.5994873046875,0.0017971715044353676,success,21.48051166534424
pbmc3k,scvi,nb,12,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-689.1973876953125,,none,,100,,,,,0.1603221446275711,0.1603221446275711,,669.2723999023438,0.001965237032651192,success,21.189621686935425
pbmc3k,scvi,nb,16,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-685.5433349609375,,none,,100,,,,,0.17084944248199463,0.17084944248199463,,662.3295288085938,0.002144172117470542,success,21.378979682922363
pbmc3k,scvi,nb,16,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-688.4631958007812,,none,,100,,,,,0.16228878498077393,0.16228878498077393,,664.8665161132812,0.0022335744707659383,success,21.220636129379272
pbmc3k,scvi,nb,16,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-688.12890625,,none,,100,,,,,0.15724679827690125,0.15724679827690125,,665.2401123046875,0.0020146602411222647,success,21.2552273273468
pbmc3k,scvi,nb,20,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-688.1382446289062,,none,,100,,,,,0.1689663976430893,0.1689663976430893,,661.994873046875,0.001783378490364768,success,21.633439302444458
pbmc3k,scvi,nb,20,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-688.492919921875,,none,,100,,,,,0.15692050755023956,0.15692050755023956,,661.377685546875,0.0018573004492149726,success,21.857177019119263
pbmc3k,scvi,nb,20,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-691.4633178710938,,none,,100,,,,,0.15498927235603333,0.15498927235603333,,665.314697265625,0.0019981540005648414,success,21.47804594039917
pbmc3k,scvi,nb,24,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-689.283935546875,,none,,100,,,,,0.15637165307998657,0.15637165307998657,,661.1011962890625,0.0028881853290475545,success,21.3921799659729
pbmc3k,scvi,nb,24,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-689.610595703125,,none,,100,,,,,0.1659604161977768,0.1659604161977768,,661.6328735351562,0.0016998616365394193,success,21.18146324157715
pbmc3k,scvi,nb,24,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-691.8408813476562,,none,,100,,,,,0.10607338696718216,0.10607338696718216,,663.0657348632812,,success,21.204273223876953
pbmc3k,scvi,nb,32,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-692.317138671875,,none,,100,,,,,0.14700359106063843,0.14700359106063843,,659.364013671875,0.0030053018206522087,success,21.431262016296387
pbmc3k,scvi,nb,32,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-693.8115844726562,,none,,100,,,,,0.14503340423107147,0.14503340423107147,,661.0321655273438,0.0010608978393007718,success,21.242504835128784
pbmc3k,scvi,nb,32,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-695.2962646484375,,none,,100,,,,,0.13299395143985748,0.13299395143985748,,663.3582153320312,0.003018731226286711,success,21.34109091758728
pbmc3k,scvi,nb,48,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-690.2611083984375,,none,,100,,,,,0.15078243613243103,0.15078243613243103,,658.3446044921875,0.0028479447011445632,success,21.3399760723114
pbmc3k,scvi,nb,48,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-694.5187377929688,,none,,100,,,,,0.13437965512275696,0.13437965512275696,,660.9620361328125,0.00201638447247415,success,21.503965854644775
pbmc3k,scvi,nb,48,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-694.720458984375,,none,,100,,,,,0.11274956911802292,0.11274956911802292,,663.9259643554688,0.0032142593361326427,success,21.460745334625244
pbmc3k,scvi,nb,64,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-691.6854248046875,,none,,100,,,,,0.15947246551513672,0.15947246551513672,,661.6777954101562,0.0024103077519355134,success,21.197206735610962
pbmc3k,scvi,nb,64,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-692.1520385742188,,none,,100,,,,,0.1381339430809021,0.1381339430809021,,661.2212524414062,0.0026316364486736496,success,21.968831777572632
pbmc3k,scvi,nb,64,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-694.0945434570312,,none,,100,,,,,0.12492455542087555,0.12492455542087555,,664.6607666015625,0.0021407241171877774,success,21.712623834609985
pbmc3k,scvi,zinb,2,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-670.9814453125,,none,,100,,,,,0.5063946843147278,0.5063946843147278,,664.4605102539062,0.0032687184850627607,success,23.063721656799316
pbmc3k,scvi,zinb,2,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-671.7369384765625,,none,,100,,,,,0.49789586663246155,0.49789586663246155,,665.5989990234375,0.0028083332217179345,success,22.854408025741577
pbmc3k,scvi,zinb,2,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-673.0449829101562,,none,,100,,,,,0.45512744784355164,0.45512744784355164,,666.7605590820312,,success,22.45004940032959
pbmc3k,scvi,zinb,4,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-672.9119262695312,,none,,100,,,,,0.3571456968784332,0.3571456968784332,,662.7316284179688,0.003263639010538336,success,22.589005708694458
pbmc3k,scvi,zinb,4,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-673.5697021484375,,none,,100,,,,,0.34166955947875977,0.34166955947875977,,663.5628662109375,0.0023383613152431902,success,22.621776342391968
pbmc3k,scvi,zinb,4,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-675.2691650390625,,none,,100,,,,,0.334408164024353,0.334408164024353,,665.3450317382812,0.0018576500470630977,success,22.48900079727173
pbmc3k,scvi,zinb,6,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-677.5905151367188,,none,,100,,,,,0.28497782349586487,0.28497782349586487,,664.3935546875,0.0028216712957329546,success,22.880526065826416
pbmc3k,scvi,zinb,6,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-677.9329833984375,,none,,100,,,,,0.2678751051425934,0.2678751051425934,,664.4464721679688,0.001518279446893341,success,22.3989999294281
pbmc3k,scvi,zinb,6,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-679.6238403320312,,none,,100,,,,,0.2755436301231384,0.2755436301231384,,667.00244140625,0.003138754067594412,success,22.76491069793701
pbmc3k,scvi,zinb,8,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-681.7235107421875,,none,,100,,,,,0.2283782958984375,0.2283782958984375,,665.6054077148438,0.003059018785200356,success,22.69398260116577
pbmc3k,scvi,zinb,8,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-679.3641357421875,,none,,100,,,,,0.22116507589817047,0.22116507589817047,,664.3184204101562,0.002411934733050611,success,22.606003999710083
pbmc3k,scvi,zinb,8,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-682.6506958007812,,none,,100,,,,,0.23203742504119873,0.23203742504119873,,667.8422241210938,0.0022822065733389815,success,22.794332265853882
pbmc3k,scvi,zinb,10,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-680.7479248046875,,none,,100,,,,,0.23126234114170074,0.23126234114170074,,663.1051025390625,0.003131101049108827,success,22.634987354278564
pbmc3k,scvi,zinb,10,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-683.03857421875,,none,,100,,,,,0.20903196930885315,0.20903196930885315,,665.4757690429688,0.0017772367654994175,success,22.39177179336548
pbmc3k,scvi,zinb,10,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-685.6231689453125,,none,,100,,,,,0.19390615820884705,0.19390615820884705,,667.3880615234375,0.0019327945554435482,success,22.671676635742188
pbmc3k,scvi,zinb,12,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-681.1502075195312,,none,,100,,,,,0.2188044637441635,0.2188044637441635,,661.3897094726562,0.002787545335919339,success,22.38247275352478
pbmc3k,scvi,zinb,12,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-683.9905395507812,,none,,100,,,,,0.20036497712135315,0.20036497712135315,,663.7821655273438,0.0015653159457119546,success,22.57161808013916
pbmc3k,scvi,zinb,12,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-687.2322998046875,,none,,100,,,,,0.19914619624614716,0.19914619624614716,,667.9835815429688,0.0030211115521239632,success,27.80672311782837
pbmc3k,scvi,zinb,16,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-685.4862670898438,,none,,100,,,,,0.16463789343833923,0.16463789343833923,,661.1583251953125,0.0020400296286898173,success,21.937498331069946
pbmc3k,scvi,zinb,16,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-686.3117065429688,,none,,100,,,,,0.15217415988445282,0.15217415988445282,,661.8585815429688,0.0012390978162895902,success,21.819072723388672
pbmc3k,scvi,zinb,16,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-687.1392822265625,,none,,100,,,,,0.15486109256744385,0.15486109256744385,,664.0740356445312,0.0017022081758480767,success,21.725893020629883
pbmc3k,scvi,zinb,20,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-689.274169921875,,none,,100,,,,,0.16602391004562378,0.16602391004562378,,662.6912841796875,0.002494591850339296,success,21.86429524421692
pbmc3k,scvi,zinb,20,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-688.5802001953125,,none,,100,,,,,0.14622360467910767,0.14622360467910767,,662.0354614257812,0.0013045676482575576,success,24.13550639152527
pbmc3k,scvi,zinb,20,9,2700,270,test,2000,44,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-693.8297119140625,,none,,100,,,,,0.17960020899772644,0.17960020899772644,,666.1948852539062,0.002222888134290162,success,21.63821005821228
pbmc3k,scvi,zinb,24,9,2700,270,test,2000,42,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-691.491455078125,,none,,100,,,,,0.15666669607162476,0.15666669607162476,,661.2586669921875,0.002532791332964963,success,21.884527683258057
pbmc3k,scvi,zinb,24,9,2700,270,test,2000,43,,,unknown,False,disabled_no_ground_truth(label_source=unknown),in_memory,unknown,,,,-687.8934936523438,,none,,100,,,,,0.14261852204799652,0.14261852204799652,,659.0731201171875,0.0016525106709022735,success,21.642889499664307
