dataset,model_type,loss_type,latent_dim,K,n_cells,n_cells_eval,eval_split,n_genes,seed,batch_key,label_key,label_source,external_metrics_enabled,external_metrics_note,data_mode,requested_data_mode,effective_data_mode,backed_fallback_reason,git_commit,fit_formula_name,fit_score_r2,fit_rmse,elbo,silhouette_sampled,silhouette_n_used,silhouette_n_total,centrality_mode,centrality_n_used,centrality_n_total,error,error_type,best_val_loss,total_epochs,peak_cpu_mem_mb,peak_gpu_mem_mb,ari,ami,silhouette,silhouette_kmeans,silhouette_true_labels,reconstruction_loss,centrality_variance,status,runtime_seconds
splatter_k08,scvi,nb,12,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-4977.7763671875,False,480,480,failed,480,480,,none,,80,,,1.0,1.0,0.5336399674415588,0.5336399674415588,0.5336399674415588,4963.44287109375,,success,28.245723009109497
splatter_k08,scvi,nb,12,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-4978.00048828125,False,480,480,failed,480,480,,none,,80,,,1.0,1.0,0.5465332269668579,0.5465332269668579,0.5465332269668579,4967.4013671875,,success,30.544313669204712
splatter_k08,scvi,nb,16,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-4972.5908203125,False,480,480,failed,480,480,,none,,80,,,1.0,1.0,0.5243471264839172,0.5243471264839172,0.5243471264839172,4955.857421875,,success,28.55055260658264
splatter_k08,scvi,nb,16,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-4970.42724609375,False,480,480,failed,480,480,,none,,80,,,1.0,1.0,0.5434974431991577,0.5434974431991577,0.5434974431991577,4954.63818359375,,success,28.137808084487915
splatter_k08,scvi,nb,24,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-4973.81982421875,False,480,480,failed,480,480,,none,,80,,,1.0,1.0,0.5489698052406311,0.5489698052406311,0.5489698052406311,4957.56884765625,,success,28.012768030166626
splatter_k08,scvi,nb,24,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-4964.3740234375,False,480,480,failed,480,480,,none,,80,,,1.0,1.0,0.5807629823684692,0.5807629823684692,0.5807629823684692,4947.712890625,,success,30.24579882621765
splatter_k08,scvi,nb,32,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-4975.998046875,False,480,480,failed,480,480,,none,,80,,,1.0,1.0,0.5783825516700745,0.5783825516700745,0.5783825516700745,4963.20849609375,,success,28.167399168014526
splatter_k08,scvi,nb,32,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-4964.75537109375,False,480,480,failed,480,480,,none,,80,,,1.0,1.0,0.6008166074752808,0.6008166074752808,0.6008166074752808,4952.62109375,,success,28.686636924743652
splatter_k08,ae,zinb,2,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,480,480,full,480,480,,none,5212.09755859375,80,2.147737503051758,211.158203125,0.2238805591130339,0.4088281950215682,0.3810427486896515,0.3810427486896515,0.04404013603925705,2.621363703409831,0.001781370282288146,success,12.104712963104248
splatter_k08,ae,zinb,2,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,,False,480,480,full,480,480,,none,5238.681640625,80,2.1424827575683594,211.158203125,0.3298128456163674,0.5341534124377756,0.3822226822376251,0.3822226822376251,0.12061691284179688,2.617799917856852,0.0018419748531240986,success,12.130791187286377
