dataset,model_type,loss_type,latent_dim,K,n_cells,n_cells_eval,eval_split,n_genes,seed,batch_key,label_key,label_source,label_source_category,label_trust,onboard_source_label_key,onboard_source_batch_key,onboard_source_label_ontology_key,onboard_source_label_ontology_nonnull_fraction,onboard_contract_label_key,onboard_contract_batch_key,ts2_ground_truth_evidence,is_ground_truth_labels,is_untrusted_labels,is_curated_labels,is_inferred_labels,is_synthetic,n_batches,zero_fraction,external_metrics_enabled,external_metrics_note,data_mode,requested_data_mode,effective_data_mode,backed_fallback_reason,git_commit,fit_formula_name,fit_score_r2,fit_rmse,elbo,calinski_harabasz,davies_bouldin,trustworthiness,continuity,silhouette_sampled,silhouette_n_used,silhouette_n_total,batch_silhouette,batch_silhouette_mixing,batch_knn_entropy,batch_metrics_mode,batch_metrics_n_used,batch_metrics_n_total,centrality_mode,centrality_n_used,centrality_n_total,error,error_type,best_val_loss,total_epochs,peak_cpu_mem_mb,peak_gpu_mem_mb,ari,ami,silhouette,silhouette_kmeans,silhouette_true_labels,reconstruction_loss,centrality_variance,status,runtime_seconds
pbmc3k,vae,mse,48,9,2700,270,test,2000,44,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9058037037037037,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-0.2666511787308587,149.9017366470895,1.5330873925779038,0.5659344076901329,0.5767486570540006,False,270,270,,,,not_available,0,270,full,270,270,,none,0.2641514065089049,100,2.1213560104370117,34.80224609375,,,0.171317458152771,0.171317458152771,,0.2661686173191777,0.0021971436747586356,success,8.618168115615845
pbmc3k,vae,mse,64,9,2700,270,test,2000,42,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9050092592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-0.2724824865659078,190.16503856700686,1.3263915171391483,0.5326547921967769,0.5450777495052304,False,270,270,,,,not_available,0,270,full,270,270,,none,0.2610499616022463,100,2.107924461364746,34.91552734375,,,0.19988080859184265,0.19988080859184265,,0.2716894977622562,0.0017604331862483638,success,8.365519285202026
pbmc3k,vae,mse,64,9,2700,270,test,2000,43,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9059592592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-0.26193580395645566,194.08406325828219,1.3886888864282012,0.5465366129488267,0.574147582697201,False,270,270,,,,not_available,0,270,full,270,270,,none,0.2732193107958193,100,2.080990791320801,34.91552734375,,,0.17781101167201996,0.17781101167201996,,0.261342485193853,0.0011726241735998532,success,8.677200555801392
pbmc3k,vae,mse,64,9,2700,270,test,2000,44,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9058037037037037,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-0.2683916392149749,160.8389786466344,1.374543885399766,0.5480661577608142,0.5569918009612667,False,270,270,,,,not_available,0,270,full,270,270,,none,0.26561392656079047,100,2.1017704010009766,34.91552734375,,,0.19859202206134796,0.19859202206134796,,0.2677996363904741,0.0010406847506810879,success,8.219403743743896
pbmc3k,vae,nb,2,9,2700,270,test,2000,42,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9050092592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-711.4237503616898,230.79635311947305,0.6470760188853578,0.8066242578456319,0.8230562623692395,False,270,270,,,,not_available,0,270,full,270,270,,none,696.8439326533564,64,2.1501388549804688,56.28857421875,,,0.4198063015937805,0.4198063015937805,,0.35256952157726995,0.0033741735270974658,success,5.549954652786255
pbmc3k,vae,nb,2,9,2700,270,test,2000,43,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9059592592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-711.0420012297453,199.958766729771,0.7849250511214952,0.7895363302233531,0.7825841108283856,False,270,270,,,,not_available,0,270,full,270,270,,none,747.6739461263021,62,2.116922378540039,56.28857421875,,,0.37670645117759705,0.37670645117759705,,0.35257936075881674,0.0033734913521388673,success,5.179723501205444
pbmc3k,vae,nb,2,9,2700,270,test,2000,44,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9058037037037037,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-701.3873991789641,182.21284667058927,0.7789804772302719,0.7748968052021488,0.7452869663556687,False,270,270,,,,not_available,0,270,full,270,270,,none,682.5342750831886,47,2.1288633346557617,56.28857421875,,,0.3461869955062866,0.3461869955062866,,0.34792851960217513,0.0033406118102532302,success,4.355552673339844
pbmc3k,vae,nb,4,9,2700,270,test,2000,42,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9050092592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-693.6370845088252,88.33640350901989,0.9505089566908757,0.8334520780322308,0.8296635566864574,False,270,270,,,,not_available,0,270,full,270,270,,none,682.7241265190972,98,2.1615657806396484,56.302734375,,,0.2652633786201477,0.2652633786201477,,0.34268813287770306,0.002533141183397933,success,8.248191356658936
pbmc3k,vae,nb,4,9,2700,270,test,2000,43,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9059592592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-691.4252920645255,98.94162404586623,0.8773890259355763,0.8246253887475261,0.8006022052586939,False,270,270,,,,not_available,0,270,full,270,270,,none,718.9092068142361,64,2.1045608520507812,56.302734375,,,0.3577304482460022,0.3577304482460022,,0.34197740113293684,0.00285146815577921,success,5.53026819229126
pbmc3k,vae,nb,4,9,2700,270,test,2000,44,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9058037037037037,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-700.3114086009838,90.14543669486667,1.025725447451102,0.8132994062765055,0.76496748657054,False,270,270,,,,not_available,0,270,full,270,270,,none,680.546502911603,100,2.153532028198242,56.302734375,,,0.3082098364830017,0.3082098364830017,,0.34586216343773735,0.003229271164238082,success,8.496348857879639
pbmc3k,vae,nb,6,9,2700,270,test,2000,42,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9050092592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-703.4691243489583,82.42921777293041,0.9765809966785485,0.8332174158891716,0.8211393836584676,False,270,270,,,,not_available,0,270,full,270,270,,none,684.5633047598379,100,2.160341262817383,56.31689453125,,,0.2895435094833374,0.2895435094833374,,0.34675749849390103,0.002715849219657667,success,8.39299988746643
pbmc3k,vae,nb,6,9,2700,270,test,2000,43,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9059592592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-689.1817880135995,55.55677489119963,1.2085554525216362,0.8183290924512299,0.7762878145320893,False,270,270,,,,not_available,0,270,full,270,270,,none,711.979290093316,100,2.143186569213867,56.31689453125,,,0.22627267241477966,0.22627267241477966,,0.3398670165627091,0.0025709586958997284,success,8.374591588973999
pbmc3k,vae,nb,6,9,2700,270,test,2000,44,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9058037037037037,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-697.1180456090857,58.77095053808669,1.0455119796374182,0.8243002544529262,0.7481962114786542,False,270,270,,,,not_available,0,270,full,270,270,,none,678.1297191478589,100,2.150829315185547,56.31689453125,,,0.2586897909641266,0.2586897909641266,,0.343735737491537,0.002733860653587338,success,8.291578531265259
pbmc3k,vae,nb,8,9,2700,270,test,2000,42,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9050092592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-698.3362942165799,76.25955287071304,1.0358589191253809,0.8358976533785694,0.8260333616058807,False,270,270,,,,not_available,0,270,full,270,270,,none,683.9261352539063,100,2.1763992309570312,56.3310546875,,,0.27853164076805115,0.27853164076805115,,0.34358302222357856,0.0014055841166278557,success,8.596323251724243
pbmc3k,vae,nb,8,9,2700,270,test,2000,43,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9059592592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-687.8128101490162,58.37511911867394,1.329528530159809,0.8186372632174159,0.7679756856092734,False,270,270,,,,not_available,0,270,full,270,270,,none,709.7976756908275,89,2.146908760070801,56.3310546875,,,0.19610387086868286,0.19610387086868286,,0.33936871930404944,0.001911430185103569,success,7.276156187057495
pbmc3k,vae,nb,8,9,2700,270,test,2000,44,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9058037037037037,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-690.2611341688369,53.4100652640968,1.3585402272968439,0.8165535764772406,0.7317217981340118,False,270,270,,,,not_available,0,270,full,270,270,,none,672.6308322482639,100,2.1908817291259766,56.3310546875,,,0.178562730550766,0.178562730550766,,0.33996422047968267,0.0026250180409869406,success,8.741874933242798
pbmc3k,vae,nb,10,9,2700,270,test,2000,42,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9050092592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-697.2718388310185,69.89296473567578,0.9175542740046156,0.8356092733955329,0.8272519083969465,False,270,270,,,,not_available,0,270,full,270,270,,none,680.9222574869792,100,2.172410011291504,56.34521484375,,,0.3030188977718353,0.3030188977718353,,0.34352895507106074,0.0025154259221870463,success,8.597764253616333
pbmc3k,vae,nb,10,9,2700,270,test,2000,43,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9059592592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-683.9614786783854,48.163143546296375,1.4294004446225712,0.8129855810008482,0.7715973989256432,False,270,270,,,,not_available,0,270,full,270,270,,none,704.7479528356481,100,2.140812873840332,56.34521484375,,,0.1854923963546753,0.1854923963546753,,0.33719215834582295,0.0014373499423611712,success,8.07259488105774
pbmc3k,vae,nb,10,9,2700,270,test,2000,44,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9058037037037037,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-688.2962745949075,49.50063171849626,1.3257388303868143,0.8335821317500707,0.7463217415889172,False,270,270,,,,not_available,0,270,full,270,270,,none,669.5428819444444,100,2.1787099838256836,56.34521484375,,,0.2100081592798233,0.2100081592798233,,0.33934325443373786,0.0014142212407600434,success,8.72997236251831
pbmc3k,vae,nb,12,9,2700,270,test,2000,42,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9050092592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-702.9856228298611,80.90276857783725,1.264667269107271,0.8495928753180662,0.8199830364715861,False,270,270,,,,not_available,0,270,full,270,270,,none,684.054150390625,100,2.1684865951538086,56.359375,,,0.1930892914533615,0.1930892914533615,,0.34583226707246567,0.002828109747931128,success,8.683913469314575
pbmc3k,vae,nb,12,9,2700,270,test,2000,43,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9059592592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-689.1241780598958,49.86893829906209,1.2542936188003593,0.8211535199321459,0.7825049476957874,False,270,270,,,,not_available,0,270,full,270,270,,none,714.0084242078993,100,2.1377601623535156,56.359375,,,0.20550499856472015,0.20550499856472015,,0.33985930615001253,0.0018873604433974954,success,8.148533821105957
pbmc3k,vae,nb,12,9,2700,270,test,2000,44,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9058037037037037,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-692.3755588107639,63.68785128802396,1.1440719719508325,0.8341758552445575,0.7664517953067571,False,270,270,,,,not_available,0,270,full,270,270,,none,674.8398071289063,75,2.1422290802001953,56.359375,,,0.2960377633571625,0.2960377633571625,,0.34167119639891164,0.0026973570177457533,success,6.691871643066406
pbmc3k,vae,nb,16,9,2700,270,test,2000,42,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9050092592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-693.5536024305555,64.07160080272776,1.2667962470935192,0.8438139666383941,0.8136839129205542,False,270,270,,,,not_available,0,270,full,270,270,,none,677.5073178891782,100,2.1912498474121094,56.3876953125,,,0.1810358464717865,0.1810358464717865,,0.341669765887437,0.0020564988707771742,success,8.713835954666138
pbmc3k,vae,nb,16,9,2700,270,test,2000,43,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9059592592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-700.5559972692419,98.54447594232522,1.0462658952897423,0.8239157478088776,0.8137489397794742,False,270,270,,,,not_available,0,270,full,270,270,,none,726.4260425708912,64,2.1069793701171875,56.3876953125,,,0.26223286986351013,0.26223286986351013,,0.3459288972395438,0.0022730676101599904,success,5.691564559936523
pbmc3k,vae,nb,16,9,2700,270,test,2000,44,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9058037037037037,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-688.9981978804977,53.09747071433928,1.2484075628348985,0.8295646027707096,0.7566016398077466,False,270,270,,,,not_available,0,270,full,270,270,,none,670.6869136103877,100,2.1857175827026367,56.3876953125,,,0.21072830259799957,0.21072830259799957,,0.33962773548232184,0.0008057600809992209,success,8.847248077392578
pbmc3k,vae,nb,20,9,2700,270,test,2000,42,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9050092592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-691.5085756655093,68.51034127175285,1.2729813780734325,0.8467599660729431,0.8248119875600792,False,270,270,,,,not_available,0,270,full,270,270,,none,679.1056509512442,100,2.146235466003418,56.416015625,,,0.188824862241745,0.188824862241745,,0.3405802450798176,0.0018084316428189752,success,8.854040622711182
pbmc3k,vae,nb,20,9,2700,270,test,2000,43,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9059592592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-693.7623621057581,101.99221629367726,1.0906439900135896,0.8289708792762228,0.7943737630760531,False,270,270,,,,not_available,0,270,full,270,270,,none,718.2168244538484,68,2.1606101989746094,56.416015625,,,0.25791528820991516,0.25791528820991516,,0.342965950789275,0.002136145321628668,success,6.070417881011963
pbmc3k,vae,nb,20,9,2700,270,test,2000,44,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9058037037037037,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-686.914020453559,49.90569197237055,1.292161478434072,0.8187390443878994,0.7489963245688436,False,270,270,,,,not_available,0,270,full,270,270,,none,671.377411114728,100,2.1783504486083984,56.416015625,,,0.2364519089460373,0.2364519089460373,,0.3387295921643575,0.0028692575814598937,success,8.680456638336182
pbmc3k,vae,nb,24,9,2700,270,test,2000,42,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9050092592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-698.5624529803241,81.21591008617163,1.1914568514929815,0.8451880124399208,0.8310743567995477,False,270,270,,,,not_available,0,270,full,270,270,,none,682.0543940791378,100,2.177581787109375,56.4443359375,,,0.20798489451408386,0.20798489451408386,,0.3441854123716001,0.0023723207420218045,success,8.62701416015625
pbmc3k,vae,nb,24,9,2700,270,test,2000,43,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9059592592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-690.2040079752604,53.1344122402649,1.3353621091017862,0.8248911506926774,0.7794204127791914,False,270,270,,,,not_available,0,270,full,270,270,,none,714.6539641203703,100,2.15152645111084,56.4443359375,,,0.21404296159744263,0.21404296159744263,,0.34034650921821596,0.0018752447466124033,success,8.531826496124268
pbmc3k,vae,nb,24,9,2700,270,test,2000,44,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9058037037037037,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-685.7283415617766,55.68689065169014,1.2978210974136528,0.8316030534351144,0.7486316087079445,False,270,270,,,,not_available,0,270,full,270,270,,none,669.9240677445023,100,2.193934440612793,56.4443359375,,,0.22946719825267792,0.22946719825267792,,0.3385789312698223,0.002899072417968143,success,8.851076364517212
pbmc3k,vae,nb,32,9,2700,270,test,2000,42,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9050092592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-689.8937138310185,87.15386541754891,1.0107301855650457,0.8484534916595985,0.8381255301102629,False,270,270,,,,not_available,0,270,full,270,270,,none,681.3180153175637,100,2.201809883117676,56.5009765625,,,0.27674707770347595,0.27674707770347595,,0.3401392247941759,0.002615018612104477,success,9.020236015319824
pbmc3k,vae,nb,32,9,2700,270,test,2000,43,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9059592592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-687.2537683557581,56.017569185775706,1.2588430149105536,0.8183149561775516,0.775583828102912,False,270,270,,,,not_available,0,270,full,270,270,,none,706.7271733036748,100,2.1789464950561523,56.5009765625,,,0.201692134141922,0.201692134141922,,0.3392416616280874,0.0014613194029793623,success,8.607969045639038
pbmc3k,vae,nb,32,9,2700,270,test,2000,44,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9058037037037037,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-687.7419727466724,59.563267477699156,1.2337800785951938,0.8283488832343794,0.7706813683912921,False,270,270,,,,not_available,0,270,full,270,270,,none,669.5512446650753,100,2.2090272903442383,56.5009765625,,,0.2834671139717102,0.2834671139717102,,0.3393227522019987,0.0031771739935076973,success,9.011653184890747
pbmc3k,vae,nb,48,9,2700,270,test,2000,42,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9050092592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-791.7010696976273,111.57600512057591,1.1234664894979238,0.8011987560079163,0.6591461690698333,False,270,270,,,,not_available,0,270,full,270,270,,none,776.8660671657987,16,2.0826282501220703,56.6142578125,,,0.26216021180152893,0.26216021180152893,,0.39238827140242966,0.0017476657291099875,success,1.690765380859375
pbmc3k,vae,nb,48,9,2700,270,test,2000,43,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9059592592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-784.7203748914931,199.77419146948395,0.9467772803655298,0.7660729431721798,0.6993638676844784,False,270,270,,,,not_available,0,270,full,270,270,,none,791.7608109085648,19,2.09368896484375,56.6142578125,,,0.28343716263771057,0.28343716263771057,,0.38890952114705685,0.003074994109770074,success,1.9817392826080322
pbmc3k,vae,nb,48,9,2700,270,test,2000,44,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9058037037037037,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-690.9276792173032,66.52381303980079,1.2623145854846582,0.8311987560079163,0.7699095278484591,False,270,270,,,,not_available,0,270,full,270,270,,none,674.657347728588,100,2.209613800048828,56.6142578125,,,0.22343750298023224,0.22343750298023224,,0.34080425324263397,0.001706340128897505,success,8.979745626449585
pbmc3k,vae,nb,64,9,2700,270,test,2000,42,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9050092592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-696.1413533528646,93.84271481714394,0.8935012263655585,0.8446084252191122,0.8358835171048912,False,270,270,,,,not_available,0,270,full,270,270,,none,683.7668063693576,100,2.192568778991699,56.7275390625,,,0.33610987663269043,0.33610987663269043,,0.3432540438793324,0.0025294577643035364,success,8.925186157226562
pbmc3k,vae,nb,64,9,2700,270,test,2000,43,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9059592592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-689.3238683629919,73.67607489826239,1.20592264315768,0.8160785976816511,0.7783517104891151,False,270,270,,,,not_available,0,270,full,270,270,,none,719.2001840096933,100,2.181046485900879,56.7275390625,,,0.23164735734462738,0.23164735734462738,,0.34083444409900243,0.0014896915329266705,success,10.468726396560669
pbmc3k,vae,nb,64,9,2700,270,test,2000,44,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9058037037037037,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-782.9181712962964,108.22752288278632,1.3765780512090506,0.7567232117613797,0.5888464800678541,False,270,270,,,,not_available,0,270,full,270,270,,none,779.7138147424769,16,2.082119941711426,56.7275390625,,,0.18430949747562408,0.18430949747562408,,0.3885132332642873,0.0015839412394779734,success,1.7435715198516846
pbmc3k,vae,zinb,2,9,2700,270,test,2000,42,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9050092592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-693.2794632523148,194.75870111544663,0.7779139236732856,0.7978710771840543,0.7986231269437376,False,270,270,,,,not_available,0,270,full,270,270,,none,687.1344179506655,39,2.088815689086914,84.11669921875,,,0.37728309631347656,0.37728309631347656,,0.34440551576790984,0.0027956314973885525,success,4.0513386726379395
pbmc3k,vae,zinb,2,9,2700,270,test,2000,43,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9059592592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-699.8716295030382,311.7967038409417,0.8118689246653418,0.7311139383658467,0.7210036754311564,False,270,270,,,,not_available,0,270,full,270,270,,none,710.556073224103,26,2.08099365234375,84.11669921875,,,0.34826919436454773,0.34826919436454773,,0.3473682951044153,0.003368162586753529,success,2.900331735610962
pbmc3k,vae,zinb,2,9,2700,270,test,2000,44,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9058037037037037,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-687.957777235243,200.39479388369722,0.7987247037354037,0.7818659881255301,0.7444840260107436,False,270,270,,,,not_available,0,270,full,270,270,,none,673.5671951859085,36,2.095102310180664,84.11669921875,,,0.3643815815448761,0.3643815815448761,,0.3415831740255709,0.0034015398713293,success,3.867462158203125
pbmc3k,vae,zinb,4,9,2700,270,test,2000,42,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9050092592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-697.819201208044,141.0489964180037,0.9467729851138503,0.8388097257562906,0.8416058806898501,False,270,270,,,,not_available,0,270,full,270,270,,none,688.8474175347222,37,2.087325096130371,84.130859375,,,0.31956687569618225,0.31956687569618225,,0.3457955212504775,0.0030602907469993537,success,3.8166158199310303
pbmc3k,vae,zinb,4,9,2700,270,test,2000,43,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9059592592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-703.5719848632813,253.4016937872259,0.920897891444683,0.7752134577325417,0.7231099802092169,False,270,270,,,,not_available,0,270,full,270,270,,none,709.5394250940393,25,2.076596260070801,84.130859375,,,0.3030327260494232,0.3030327260494232,,0.3493506559619197,0.0016252781623531426,success,2.6158807277679443
pbmc3k,vae,zinb,4,9,2700,270,test,2000,44,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9058037037037037,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-686.9758617259838,73.05738001047351,1.0895404328297509,0.8264461407972858,0.762004523607577,False,270,270,,,,not_available,0,270,full,270,270,,none,669.4831646954572,90,2.136847496032715,84.130859375,,,0.25030675530433655,0.25030675530433655,,0.33960281698792066,0.0029934671779709267,success,8.412275552749634
pbmc3k,vae,zinb,6,9,2700,270,test,2000,42,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9050092592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-693.127838812934,109.42355602968425,0.981007423492787,0.8434605597964376,0.8341843370087645,False,270,270,,,,not_available,0,270,full,270,270,,none,683.7678290473091,43,2.0969457626342773,84.14501953125,,,0.27856042981147766,0.27856042981147766,,0.34282734438225076,0.0029101402650364744,success,4.364463567733765
pbmc3k,vae,zinb,6,9,2700,270,test,2000,43,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9059592592592592,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-692.7916187427662,172.67352696790059,0.9528324665330185,0.8097059655074922,0.7998756007916313,False,270,270,,,,not_available,0,270,full,270,270,,none,707.7860844364873,30,2.082956314086914,84.14501953125,,,0.31591328978538513,0.31591328978538513,,0.34290638853002475,0.0030006463589454194,success,3.1446192264556885
pbmc3k,vae,zinb,6,9,2700,270,test,2000,44,,,unknown,unknown,unknown,,,,,,,False,False,False,False,False,False,,0.9058037037037037,False,"disabled_no_ground_truth(label_source=unknown,label_trust=unknown)",in_memory,in_memory,in_memory,,e849ec8,,,,-688.8016384548611,89.05133094448522,1.0934126362131784,0.8200282725473564,0.7584450098953915,False,270,270,,,,not_available,0,270,full,270,270,,none,672.0126184534143,68,2.112544059753418,84.14501953125,,,0.27701321244239807,0.27701321244239807,,0.3405057730498137,0.003381373354116123,success,6.456326961517334
